0.431373,0.411765,0.337255,0.398574,0.361765,0.338933,0.688889,0.368627,0.585728,0.388785,0.00101827,1.69151e-07,3.73319e-10,22436.5,891.806,0.354506,0,0,0.769572,31.8507
0.458824,0.458824,0.356863,0.428355,0.393578,0.37125,0.688889,0.384314,0.586507,0.407718,0.00101813,1.6817e-07,3.77027e-10,19246,1139.59,0.186232,0,0,0.660263,29.4925
0.458824,0.462745,0.407843,0.431885,0.403522,0.391257,0.694444,0.396078,0.591075,0.420062,0.0010267,1.73351e-07,3.67116e-10,18877,799.764,0.370867,0,0,0.71073,35.5873
0.458824,0.490196,0.388235,0.432646,0.407905,0.394482,0.694444,0.392157,0.595505,0.421753,0.00102675,1.84116e-07,3.63776e-10,18574.5,800.149,0.364573,0,0,0.700356,33.5147
0.466667,0.494118,0.403922,0.442447,0.415789,0.401363,0.694444,0.392157,0.591277,0.422195,0.00103144,1.8563e-07,3.5646e-10,18725,804.593,0.363479,0,0,0.707538,33.0697
0.423529,0.45098,0.301961,0.427368,0.400062,0.342115,0.666667,0.388235,0.535444,0.432794,0.000850151,7.63425e-08,9.99064e-11,19019.5,1062.94,0.211538,0,0,0.76043,35.2732
0.419608,0.447059,0.301961,0.423755,0.397222,0.338671,0.666667,0.388235,0.536341,0.433071,0.000850434,7.50281e-08,9.97984e-11,21567,690.794,0.56794,0,0,0.863025,35.2259
0.411765,0.427451,0.376471,0.400872,0.43796,0.405054,0.666667,0.470588,0.538075,0.42763,0.000850745,6.93757e-08,1.16155e-10,20738,856.652,0.355114,0,0,0.760316,39.5294
0.419608,0.443137,0.376471,0.409334,0.447473,0.4108,0.661111,0.470588,0.535703,0.428804,0.000849711,6.89462e-08,1.15214e-10,20719,849.338,0.360925,0,0,0.761028,38.9603
0.419608,0.443137,0.380392,0.408833,0.448257,0.412655,0.661111,0.470588,0.536743,0.428537,0.000849151,6.82669e-08,1.15291e-10,20859.5,854.752,0.358784,0,0,0.762102,38.8983
0.419608,0.513725,0.215686,0.402586,0.430149,0.312246,0.233333,0.65098,0.517476,0.604668,0.000709361,7.22418e-09,7.26798e-11,26089.5,757.439,0.571453,0,0,0.873026,36.9579
0.419608,0.513725,0.213725,0.402339,0.43026,0.312275,0.233333,0.647059,0.517847,0.603941,0.000708784,7.25598e-09,7.23232e-11,26094,762.51,0.563975,0,0,0.873805,36.9588
0.443137,0.615686,0.317647,0.426312,0.495383,0.381766,0.661111,0.627451,0.502514,0.576688,0.000835213,3.67002e-08,7.1947e-11,22371.5,1060.49,0.249971,0,0,0.746102,35.1206
0.443137,0.615686,0.317647,0.427231,0.495672,0.38118,0.661111,0.623529,0.502474,0.576073,0.000834898,3.60803e-08,7.32177e-11,21424,1178.82,0.193739,0,0,0.712791,35.1565
0.443137,0.615686,0.317647,0.428406,0.496158,0.380941,0.666667,0.627451,0.503102,0.575487,0.000832863,3.71018e-08,7.29067e-11,22476.5,1026.63,0.267983,0,0,0.750831,35.1973
0.439216,0.517647,0.203922,0.412405,0.436239,0.303363,0.233333,0.635294,0.522307,0.607052,0.000734847,2.18412e-08,2.66397e-11,23617.5,996.659,0.298779,0,0,0.814158,30.948
0.439216,0.517647,0.203922,0.412825,0.436985,0.303642,0.238889,0.639216,0.523069,0.607533,0.00073472,2.16806e-08,2.69852e-11,23640,1010.42,0.290976,0,0,0.814976,30.9851
0.466667,0.627451,0.32549,0.438044,0.513038,0.402835,0.661111,0.623529,0.511712,0.567252,0.000779202,7.86978e-08,1.41858e-11,22467,1061.02,0.250789,0,0,0.728786,29.4181
0.466667,0.627451,0.32549,0.439204,0.514262,0.402164,0.661111,0.623529,0.512209,0.567102,0.000779589,7.63285e-08,1.41099e-11,22473.5,1055.26,0.253606,0,0,0.728382,29.399
0.466667,0.631373,0.32549,0.441756,0.516285,0.401968,0.661111,0.623529,0.511972,0.566988,0.000780481,7.59926e-08,1.46911e-11,22499.5,1108.63,0.230041,0,0,0.723119,29.4933
0.439216,0.443137,0.364706,0.427279,0.356903,0.36466,0.755556,0.368627,0.649445,0.389106,0.000989738,7.34654e-08,3.45266e-10,14679,880.382,0.237993,0,0,0.726791,26.824
0.435294,0.447059,0.364706,0.428373,0.357968,0.365769,0.755556,0.368627,0.649386,0.389138,0.000986629,7.35396e-08,3.38409e-10,14736.5,878.281,0.240069,0,0,0.727872,26.7946
0.454902,0.447059,0.431373,0.441102,0.37706,0.389091,0.727778,0.388235,0.635108,0.414326,0.000950238,9.71804e-08,2.81226e-10,15545,813.813,0.294952,0,0,0.745564,31.5253
0.466667,0.462745,0.431373,0.449217,0.383292,0.392366,0.727778,0.392157,0.635109,0.416658,0.00095307,1.11066e-07,2.71211e-10,15301,809.127,0.293695,0,0,0.747722,31.8292
0.466667,0.466667,0.435294,0.454503,0.387782,0.396952,0.727778,0.392157,0.634734,0.417276,0.000951328,1.08643e-07,2.74791e-10,15762.5,816.399,0.297187,0,0,0.743164,31.8288
0.443137,0.392157,0.321569,0.408278,0.377493,0.346084,0.688889,0.364706,0.557175,0.395772,0.000900507,1.11025e-07,1.0332e-10,16617,586.867,0.606294,0,0,0.887969,35.2097
0.447059,0.396078,0.321569,0.409948,0.379677,0.348796,0.688889,0.364706,0.559057,0.396244,0.000901779,1.10802e-07,1.04222e-10,16627,585.21,0.610098,0,0,0.885192,35.0174
0.447059,0.427451,0.360784,0.381801,0.402999,0.392037,0.672222,0.439216,0.560147,0.413031,0.000998573,9.62295e-08,1.35293e-10,12691.5,853.619,0.218874,0,0,0.670869,36.593
0.447059,0.431373,0.360784,0.379328,0.404539,0.393838,0.677778,0.439216,0.55735,0.413979,0.00100288,9.49317e-08,1.48997e-10,12611,871.519,0.208644,0,0,0.664454,36.8795
0.447059,0.431373,0.360784,0.381436,0.40614,0.396226,0.672222,0.443137,0.55864,0.415046,0.00100371,9.2295e-08,1.43336e-10,12542,851.377,0.217437,0,0,0.662651,36.4358
0.384314,0.423529,0.188235,0.346774,0.368047,0.269587,0.677778,0.611765,0.51889,0.591767,0.000859899,1.20198e-07,9.11495e-11,13702,791.426,0.274899,0,0,0.770186,33.7601
0.392157,0.454902,0.188235,0.356754,0.375888,0.278164,0.672222,0.615686,0.518953,0.593487,0.000778641,1.02135e-07,8.99587e-11,15343.5,628.046,0.488823,0,0,0.863425,37.0324
0.427451,0.635294,0.262745,0.345181,0.471715,0.262415,0.255556,0.647059,0.4197,0.603273,0.000846316,9.73951e-08,6.27037e-11,13213,755.401,0.290975,0,0,0.736039,30.2694
0.376471,0.415686,0.282353,0.351217,0.415582,0.322281,0.666667,0.623529,0.508242,0.580845,0.000961094,1.36919e-07,1.11947e-10,9838,569.034,0.381804,0,0,0.753466,35.562
0.435294,0.647059,0.270588,0.35339,0.48643,0.273726,0.255556,0.647059,0.428939,0.593576,0.000824517,1.01915e-07,5.92609e-11,13609.5,656.389,0.396944,0,0,0.758358,30.544
0.427451,0.470588,0.192157,0.374989,0.393333,0.280923,0.238889,0.619608,0.522446,0.600923,0.00075008,1.21458e-07,2.28089e-11,15774,555.034,0.643448,0,0,0.935005,34.0669
0.431373,0.470588,0.192157,0.376982,0.395048,0.282958,0.238889,0.623529,0.522459,0.601387,0.000746294,1.15406e-07,2.42063e-11,15813.5,559.762,0.634208,0,0,0.936181,33.7461
0.431373,0.580392,0.301961,0.386236,0.464481,0.366103,0.666667,0.619608,0.517776,0.565756,0.000773814,1.21669e-07,2.96266e-11,15654.5,680.732,0.424518,0,0,0.903735,40.6826
0.431373,0.584314,0.301961,0.389894,0.467061,0.369026,0.666667,0.619608,0.517117,0.565942,0.000775413,1.20969e-07,3.0095e-11,15609.5,678.732,0.425797,0,0,0.902779,40.9556
0.431373,0.576471,0.301961,0.3869,0.462942,0.365913,0.666667,0.619608,0.516835,0.565663,0.000774782,1.2093e-07,3.02663e-11,15626.5,682.732,0.42128,0,0,0.901806,40.9209
0.466667,0.443137,0.396078,0.480244,0.373588,0.386141,0.788889,0.384314,0.697585,0.398982,0.000816147,4.30864e-08,9.28757e-11,20974.5,947.404,0.293651,0,0,0.744741,26.3672
0.462745,0.439216,0.392157,0.475846,0.370901,0.383651,0.788889,0.384314,0.69268,0.398447,0.000819633,4.02353e-08,9.62875e-11,21159.5,1028.37,0.251427,0,0,0.75063,26.6392
0.462745,0.490196,0.447059,0.488144,0.398568,0.416804,0.766667,0.384314,0.693079,0.40461,0.00082142,7.49694e-08,1.01626e-10,17756.5,930.174,0.257893,0,0,0.745163,26.5494
0.466667,0.494118,0.45098,0.490096,0.400495,0.420749,0.766667,0.384314,0.694294,0.402588,0.00082119,7.25361e-08,1.00031e-10,20379.5,731.463,0.478651,0,0,0.828317,26.3186
0.470588,0.494118,0.45098,0.499959,0.407201,0.429068,0.766667,0.384314,0.701202,0.405597,0.000831211,7.48157e-08,1.22424e-10,17949.5,901.404,0.277602,0,0,0.747896,26.1191
0.454902,0.423529,0.352941,0.449432,0.389678,0.3787,0.738889,0.364706,0.595588,0.387716,0.000775674,1.3523e-08,1.90044e-11,23873,891.279,0.37765,0,0,0.857307,36.3379
0.454902,0.423529,0.352941,0.449907,0.390239,0.379839,0.738889,0.364706,0.592817,0.386496,0.000775597,1.36274e-08,1.80317e-11,23852,896.108,0.373262,0,0,0.858001,36.3825
0.447059,0.423529,0.427451,0.425163,0.424189,0.446389,0.711111,0.360784,0.621797,0.378674,0.000776688,1.22637e-08,2.06861e-11,24026.5,902.35,0.370809,0,0,0.855066,38.4957
0.447059,0.427451,0.427451,0.425392,0.424278,0.447319,0.711111,0.364706,0.621311,0.379826,0.000776167,1.19448e-08,2.10725e-11,22518.5,1106.23,0.231237,0,0,0.801541,38.1761
0.45098,0.427451,0.427451,0.427139,0.425638,0.448718,0.711111,0.368627,0.62224,0.380594,0.000775551,1.24177e-08,2.01946e-11,22543,971.706,0.300021,0,0,0.80469,38.2165
0.431373,0.494118,0.219608,0.395899,0.413325,0.305911,0.677778,0.631373,0.522147,0.596708,0.000774863,3.10186e-08,3.30821e-11,24068,1024.19,0.288329,0,0,0.816252,30.4848
0.431373,0.490196,0.219608,0.393677,0.411272,0.304667,0.672222,0.623529,0.521588,0.596128,0.000775006,3.02664e-08,3.3497e-11,23977.5,1049.89,0.273355,0,0,0.813527,30.4718
0.486275,0.666667,0.290196,0.403488,0.544298,0.322384,0.255556,0.65098,0.451515,0.589483,0.000850994,1.70568e-07,8.7523e-11,20572,724.426,0.492604,0,0,0.774782,29.5597
0.486275,0.662745,0.286275,0.403649,0.543089,0.319457,0.255556,0.65098,0.451553,0.590072,0.000851509,1.70868e-07,8.72081e-11,20574,728.569,0.487066,0,0,0.773837,29.5772
0.486275,0.662745,0.290196,0.403865,0.544099,0.323914,0.255556,0.647059,0.45144,0.588641,0.000853243,1.71599e-07,8.72204e-11,20560,722.426,0.495046,0,0,0.77642,29.4731
0.454902,0.521569,0.203922,0.421836,0.441063,0.313361,0.238889,0.647059,0.52298,0.606619,0.000669885,1.27264e-08,8.46844e-12,27215,728.652,0.644137,0,0,0.953374,32.7902
0.454902,0.521569,0.203922,0.421771,0.441265,0.313178,0.238889,0.639216,0.523467,0.60591,0.000670412,1.28097e-08,8.43614e-12,27226.5,732.752,0.637217,0,0,0.953192,32.7483
0.470588,0.639216,0.317647,0.434195,0.530964,0.41396,0.661111,0.619608,0.514473,0.563519,0.000676292,1.13813e-08,1.00119e-11,28049.5,770.125,0.594309,0,0,0.947074,38.84
0.466667,0.643137,0.321569,0.433245,0.530804,0.411974,0.661111,0.619608,0.515298,0.561839,0.000750778,2.79066e-08,7.03088e-12,25460.5,921.037,0.377158,0,0,0.857097,31.5669
0.470588,0.639216,0.317647,0.434974,0.532014,0.412571,0.661111,0.619608,0.513107,0.563251,0.000673856,1.03531e-08,9.72097e-12,28081,774.368,0.588475,0,0,0.949228,39.0801
0.423529,0.380392,0.329412,0.419116,0.350562,0.340633,0.755556,0.384314,0.611351,0.410591,0.000917612,1.74028e-07,7.06022e-11,19679.5,1016.62,0.239278,0,0,0.715462,31.4875
0.423529,0.380392,0.333333,0.419703,0.351038,0.341796,0.761111,0.388235,0.612722,0.411641,0.000922145,1.76619e-07,7.33703e-11,18148,1156.95,0.170376,0,0,0.661684,31.4298
0.435294,0.435294,0.384314,0.433663,0.37976,0.371502,0.761111,0.372549,0.629399,0.408198,0.000906678,1.63672e-07,7.3296e-11,18049.5,790.517,0.362955,0,0,0.772171,35.0569
0.443137,0.447059,0.396078,0.440599,0.386429,0.378242,0.761111,0.376471,0.636357,0.410054,0.000905969,1.68552e-07,7.45177e-11,18139.5,869.63,0.301416,0,0,0.747219,34.7171
0.443137,0.443137,0.396078,0.437919,0.384159,0.37633,0.761111,0.376471,0.632948,0.409605,0.000905042,1.67165e-07,7.46068e-11,18097.5,939.571,0.257614,0,0,0.756411,34.7136
0.466667,0.433333,0.309804,0.425094,0.388595,0.340208,0.683333,0.376471,0.545794,0.403264,0.000764215,1.47206e-07,1.53817e-11,18189,645.98,0.547748,0,0,0.879779,31.0401
0.466667,0.431373,0.309804,0.422698,0.385751,0.338373,0.688889,0.376471,0.547883,0.403704,0.000765376,1.47547e-07,1.58999e-11,18281,794.146,0.364258,0,0,0.821969,31.3031
0.454902,0.447059,0.396078,0.419254,0.427179,0.410243,0.7,0.34902,0.587256,0.381619,0.000775463,1.59747e-07,2.46268e-11,17649.5,644.08,0.534641,0,0,0.885952,39.474
0.458824,0.447059,0.396078,0.421879,0.430477,0.413172,0.7,0.34902,0.588152,0.381235,0.000772319,1.56791e-07,1.96815e-11,17866.5,633.737,0.559025,0,0,0.892566,39.4121
0.458824,0.447059,0.388235,0.417532,0.427156,0.406106,0.694444,0.352941,0.584138,0.384203,0.000767925,1.50143e-07,1.75476e-11,18028,644.181,0.545936,0,0,0.889042,39.8812
0.419608,0.458824,0.184314,0.365344,0.38783,0.282032,0.627778,0.619608,0.520684,0.589806,0.000776353,1.46185e-07,1.20892e-11,15437,655.803,0.451051,0,0,0.905688,35.0801
0.419608,0.458824,0.184314,0.364435,0.386554,0.280894,0.622222,0.615686,0.520201,0.589748,0.000776761,1.46401e-07,1.19303e-11,15458.5,663.703,0.440991,0,0,0.903953,35.0576
0.419608,0.52549,0.278431,0.372295,0.440176,0.336434,0.661111,0.619608,0.51419,0.564539,0.000830427,1.7185e-07,1.77567e-11,14747,751.2,0.328399,0,0,0.869517,39.0424
0.423529,0.529412,0.282353,0.374764,0.441014,0.335947,0.661111,0.619608,0.513842,0.563941,0.000831124,1.70866e-07,1.81724e-11,14618.5,791.443,0.293274,0,0,0.861711,39.0586
0.419608,0.509804,0.282353,0.371656,0.437061,0.338597,0.666667,0.615686,0.515436,0.563993,0.000833955,1.74508e-07,1.6005e-11,14641.5,778.07,0.303919,0,0,0.863169,39.4132
0.435294,0.478431,0.188235,0.377369,0.398178,0.277851,0.233333,0.631373,0.522529,0.602352,0.000735853,1.15414e-07,6.36586e-12,15874.5,552.59,0.653287,0,0,0.944742,33.2145
0.439216,0.478431,0.188235,0.379789,0.400047,0.278704,0.233333,0.631373,0.52281,0.602566,0.000736809,1.16596e-07,6.13756e-12,15854,552.004,0.653829,0,0,0.94535,33.1075
0.443137,0.596078,0.309804,0.395498,0.469411,0.362369,0.661111,0.611765,0.511463,0.558516,0.000739938,1.15243e-07,9.67533e-12,15898,559.862,0.637368,0,0,0.942187,39.4702
0.443137,0.596078,0.309804,0.395395,0.468579,0.363557,0.661111,0.615686,0.511681,0.559486,0.000740169,1.14774e-07,9.57162e-12,15824.5,565.963,0.620818,0,0,0.940367,39.4795
0.439216,0.592157,0.309804,0.392893,0.467052,0.363378,0.661111,0.615686,0.511551,0.559114,0.000740612,1.15235e-07,9.39932e-12,15870.5,557.276,0.642184,0,0,0.943465,39.4422
0.392157,0.431373,0.345098,0.402791,0.365026,0.333417,0.694444,0.4,0.577674,0.418207,0.000962683,1.5194e-07,3.62781e-11,19504,1118.42,0.195942,0,0,0.662917,39.5794
